IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location
140344584,DRIVING UNDER THE INFLUENCE,DRIVING WHILE UNDER THE INFLUENCE OF ALCOHOL,Friday,04/25/2014,21:43,CENTRAL,"ARREST, BOOKED",500 Block of THE EMBARCADERONORTH ST,-122.397316528466,37.7991771107104,"(37.7991771107104, -122.397316528466)"
140352208,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Friday,04/25/2014,19:00,PARK,NONE,600 Block of CENTRAL AV,-122.444529032262,37.775452070813,"(37.775452070813, -122.444529032262)"
140347594,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,04/25/2014,19:00,NORTHERN,NONE,BUCHANAN ST / JACKSON ST,-122.43126407423,37.792887590238,"(37.792887590238, -122.43126407423)"
140345388,RUNAWAY,RUNAWAY,Friday,04/25/2014,16:00,BAYVIEW,LOCATED,KEY AV / 3RD ST,-122.396954396252,37.7194784623737,"(37.7194784623737, -122.396954396252)"
140343439,MISSING PERSON,FOUND PERSON,Friday,04/25/2014,07:30,TARAVAL,LOCATED,300 Block of ARBALLO DR,-122.483061403958,37.7210013236871,"(37.7210013236871, -122.483061403958)"
140357145,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Friday,04/25/2014,10:02,SOUTHERN,NONE,0 Block of SHERIDAN ST,-122.410992715663,37.7729438384405,"(37.7729438384405, -122.410992715663)"
140361663,NON-CRIMINAL,LOST PROPERTY,Friday,04/25/2014,22:00,NORTHERN,NONE,POLK ST / SUTTER ST,-122.420120319204,37.7877570602411,"(37.7877570602411, -122.420120319204)"
140343592,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,04/25/2014,16:48,MISSION,"ARREST, CITED",17TH ST / CAPP ST,-122.418486296575,37.7634954373144,"(37.7634954373144, -122.418486296575)"
140343611,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,04/25/2014,11:45,RICHMOND,NONE,3000 Block of CALIFORNIA ST,-122.444243464059,37.787618525388,"(37.787618525388, -122.444243464059)"
140344421,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Friday,04/25/2014,20:25,BAYVIEW,"ARREST, BOOKED",300 Block of 20TH ST,-122.384687643258,37.7607546641932,"(37.7607546641932, -122.384687643258)"
140342271,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,04/25/2014,09:30,SOUTHERN,"ARREST, CITED",3RD ST / TOWNSEND ST,-122.392753573574,37.7788518670227,"(37.7788518670227, -122.392753573574)"
140343718,NON-CRIMINAL,AIDED CASE,Friday,04/25/2014,14:30,BAYVIEW,NONE,1700 Block of LASALLE AV,-122.391156365001,37.7379440963949,"(37.7379440963949, -122.391156365001)"
140343279,LARCENY/THEFT,GRAND THEFT FROM PERSON,Friday,04/25/2014,13:15,SOUTHERN,NONE,800 Block of MARKET ST,-122.406659517434,37.7850491022697,"(37.7850491022697, -122.406659517434)"
140343348,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Friday,04/25/2014,14:30,MISSION,NONE,900 Block of ALABAMA ST,-122.411380855956,37.757463110787,"(37.757463110787, -122.411380855956)"
140349813,NON-CRIMINAL,LOST PROPERTY,Friday,04/25/2014,13:00,NORTHERN,NONE,1100 Block of FILLMORE ST,-122.43204217085,37.7797945628599,"(37.7797945628599, -122.43204217085)"
146082344,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Friday,04/25/2014,23:33,TENDERLOIN,NONE,500 Block of ELLIS ST,-122.415287120843,37.7846607338483,"(37.7846607338483, -122.415287120843)"
146080821,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Friday,04/25/2014,14:15,SOUTHERN,NONE,1000 Block of BRYANT ST,-122.407558165216,37.7720135766706,"(37.7720135766706, -122.407558165216)"
140347635,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,04/25/2014,18:00,TARAVAL,NONE,2100 Block of 15TH AV,-122.475972197584,37.7471768507415,"(37.7471768507415, -122.475972197584)"
140344681,OTHER OFFENSES,POSSESSION OF BURGLARY TOOLS,Friday,04/25/2014,18:53,SOUTHERN,"ARREST, BOOKED",700 Block of MISSION ST,-122.403890223654,37.784623766879,"(37.784623766879, -122.403890223654)"
140346126,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,04/25/2014,22:00,RICHMOND,NONE,600 Block of 43RD AV,-122.503913366136,37.7758263676979,"(37.7758263676979, -122.503913366136)"
140343815,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,04/25/2014,17:45,MISSION,"ARREST, CITED",VALENCIA ST / DUBOCE AV,-122.422367409563,37.7698682392455,"(37.7698682392455, -122.422367409563)"
140343821,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,04/25/2014,17:32,CENTRAL,"ARREST, CITED",COLUMBUS AV / UNION ST,-122.410208370518,37.8003148241057,"(37.8003148241057, -122.410208370518)"
146081073,NON-CRIMINAL,LOST PROPERTY,Friday,04/25/2014,15:08,NORTHERN,NONE,4700 Block of GEARY BL,-122.470160444105,37.7807122021677,"(37.7807122021677, -122.470160444105)"
146082479,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,04/25/2014,21:54,NORTHERN,NONE,2600 Block of LYON ST,-122.44677337249,37.7947144558414,"(37.7947144558414, -122.44677337249)"
140342099,MISSING PERSON,FOUND PERSON,Friday,04/25/2014,06:30,PARK,LOCATED,100 Block of BELVEDERE ST,-122.449190820055,37.7672260381074,"(37.7672260381074, -122.449190820055)"
146084732,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Friday,04/25/2014,10:00,SOUTHERN,NONE,1000 Block of BRYANT ST,-122.407558165216,37.7720135766706,"(37.7720135766706, -122.407558165216)"
140341831,ASSAULT,BATTERY,Friday,04/25/2014,02:06,SOUTHERN,NONE,1200 Block of HARRISON ST,-122.408506125504,37.7737228407984,"(37.7737228407984, -122.408506125504)"
140343912,FORGERY/COUNTERFEITING,"CHECKS, FORGERY (FELONY)",Friday,04/25/2014,04:30,MISSION,"ARREST, BOOKED",1700 Block of HARRISON ST,-122.413349606369,37.7692198887522,"(37.7692198887522, -122.413349606369)"
140344653,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Friday,04/25/2014,14:00,BAYVIEW,NONE,EVANS AV / SELBY ST,-122.394051849811,37.7461648023141,"(37.7461648023141, -122.394051849811)"
140344697,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,04/25/2014,22:25,MISSION,"ARREST, CITED",MARIPOSA ST / HAMPSHIRE ST,-122.408303904752,37.7631223372426,"(37.7631223372426, -122.408303904752)"
140343912,FORGERY/COUNTERFEITING,"FORGERY, DRIVERS LICENSE OR ID-CARD",Friday,04/25/2014,04:30,MISSION,"ARREST, BOOKED",1700 Block of HARRISON ST,-122.413349606369,37.7692198887522,"(37.7692198887522, -122.413349606369)"
140344700,NON-CRIMINAL,FOUND PROPERTY,Friday,04/25/2014,21:47,NORTHERN,NONE,100 Block of PAGE ST,-122.423256077557,37.7740110345465,"(37.7740110345465, -122.423256077557)"
140343912,WARRANTS,ENROUTE TO DEPARTMENT OF CORRECTIONS,Friday,04/25/2014,04:30,MISSION,"ARREST, BOOKED",1700 Block of HARRISON ST,-122.413349606369,37.7692198887522,"(37.7692198887522, -122.413349606369)"
140343382,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Friday,04/25/2014,15:33,SOUTHERN,"ARREST, BOOKED",800 Block of BRYANT ST,-122.403675173997,37.7751775060199,"(37.7751775060199, -122.403675173997)"
140343940,WARRANTS,WARRANT ARREST,Friday,04/25/2014,17:55,MISSION,"ARREST, BOOKED",500 Block of DOLORES ST,-122.426040536562,37.760609200173,"(37.760609200173, -122.426040536562)"
149001862,LIQUOR LAWS,POSSESSION OF ALCOHOL BY MINOR,Friday,04/25/2014,23:42,TARAVAL,NONE,1600 Block of HOLLOWAY AV,-122.478025875081,37.7207380623789,"(37.7207380623789, -122.478025875081)"
146080887,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Friday,04/25/2014,16:00,NORTHERN,NONE,500 Block of IVY ST,-122.427422899627,37.7767614469254,"(37.7767614469254, -122.427422899627)"
146080893,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Friday,04/25/2014,18:30,NORTHERN,NONE,1200 Block of LOMBARD ST,-122.422466322824,37.8017212611304,"(37.8017212611304, -122.422466322824)"
146080906,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,04/25/2014,23:00,NORTHERN,NONE,STEINER ST / WASHINGTON ST,-122.436029388816,37.7913810479979,"(37.7913810479979, -122.436029388816)"
140348025,NON-CRIMINAL,LOST PROPERTY,Friday,04/25/2014,23:45,SOUTHERN,NONE,4TH ST / BRYANT ST,-122.398063445395,37.7795658460293,"(37.7795658460293, -122.398063445395)"
146080928,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,04/25/2014,22:45,NORTHERN,NONE,OLIVE ST / VANNESS AV,-122.421096796936,37.7842937802977,"(37.7842937802977, -122.421096796936)"
140342914,NON-CRIMINAL,AIDED CASE,Friday,04/25/2014,12:34,BAYVIEW,NONE,1300 Block of THOMAS AV,-122.386242811357,37.7275914721183,"(37.7275914721183, -122.386242811357)"
146080934,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,04/25/2014,21:00,NORTHERN,NONE,POST ST / FRANKLIN ST,-122.423217673913,37.7864017954155,"(37.7864017954155, -122.423217673913)"
146080940,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,04/25/2014,19:00,NORTHERN,NONE,2100 Block of LOMBARD ST,-122.437549236571,37.7996856019805,"(37.7996856019805, -122.437549236571)"
140349443,VEHICLE THEFT,STOLEN MOTORCYCLE,Friday,04/25/2014,09:00,SOUTHERN,NONE,1100 Block of MISSION ST,-122.412606136687,37.7779416996896,"(37.7779416996896, -122.412606136687)"
146080962,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,04/25/2014,22:38,NORTHERN,NONE,SCOTT ST / FILBERT ST,-122.440613705411,37.7973928602692,"(37.7973928602692, -122.440613705411)"
140344681,BURGLARY,"BURGLARY OF STORE, UNLAWFUL ENTRY",Friday,04/25/2014,18:53,SOUTHERN,"ARREST, BOOKED",700 Block of MISSION ST,-122.403890223654,37.784623766879,"(37.784623766879, -122.403890223654)"
140342174,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Friday,04/25/2014,00:01,NORTHERN,"ARREST, CITED",POLK ST / CEDAR ST,-122.419834938618,37.7863580362743,"(37.7863580362743, -122.419834938618)"
140342516,NON-CRIMINAL,FOUND PROPERTY,Friday,04/25/2014,09:36,BAYVIEW,NONE,1500 Block of LANE ST,-122.389146550223,37.7327414375483,"(37.7327414375483, -122.389146550223)"
146080291,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,04/25/2014,10:00,NORTHERN,NONE,300 Block of STEINER ST,-122.432000346155,37.7721200996831,"(37.7721200996831, -122.432000346155)"
140344631,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Friday,04/25/2014,22:10,SOUTHERN,PSYCHOPATHIC CASE,700 Block of NATOMA ST,-122.412216755117,37.776568994937,"(37.776568994937, -122.412216755117)"
146081001,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Friday,04/25/2014,09:00,NORTHERN,NONE,1400 Block of LOMBARD ST,-122.425385696673,37.8012311436277,"(37.8012311436277, -122.425385696673)"
140344669,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,04/25/2014,22:23,SOUTHERN,"ARREST, CITED",800 Block of BRYANT ST,-122.403742962696,37.7752316978114,"(37.7752316978114, -122.403742962696)"
140344738,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,04/25/2014,17:00,CENTRAL,NONE,900 Block of NORTHPOINT ST,-122.422040404639,37.8055259206193,"(37.8055259206193, -122.422040404639)"
146080304,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,04/25/2014,13:00,NORTHERN,NONE,EDDY ST / VANNESS AV,-122.420818330445,37.7828946450912,"(37.7828946450912, -122.420818330445)"
146080401,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Friday,04/25/2014,03:01,TARAVAL,NONE,DELONG ST / SANDIEGO AV,-122.46659466641,37.7086670601151,"(37.7086670601151, -122.46659466641)"
140341869,ASSAULT,INFLICT INJURY ON COHABITEE,Friday,04/25/2014,02:43,NORTHERN,"ARREST, BOOKED",TURK ST / WEBSTER ST,-122.430424955334,37.7807160084989,"(37.7807160084989, -122.430424955334)"
146080417,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Friday,04/25/2014,03:00,TARAVAL,NONE,SANDIEGO AV / DELONG ST,-122.466594666405,37.7086670599229,"(37.7086670599229, -122.466594666405)"
146080423,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Friday,04/25/2014,03:00,TARAVAL,NONE,DELONG ST / SANDIEGO AV,-122.46659466641,37.7086670601151,"(37.7086670601151, -122.46659466641)"
146081211,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,04/25/2014,23:45,TARAVAL,NONE,1800 Block of OCEAN AV,-122.461995237826,37.7252335229387,"(37.7252335229387, -122.461995237826)"
140344772,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE FOR SALE,Friday,04/25/2014,22:31,NORTHERN,"ARREST, BOOKED",POST ST / POLK ST,-122.419930111611,37.7868262082156,"(37.7868262082156, -122.419930111611)"
140344772,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Friday,04/25/2014,22:31,NORTHERN,"ARREST, BOOKED",POST ST / POLK ST,-122.419930111611,37.7868262082156,"(37.7868262082156, -122.419930111611)"
146081249,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Friday,04/25/2014,20:00,SOUTHERN,NONE,1600 Block of MARKET ST,-122.421440104605,37.7734788488615,"(37.7734788488615, -122.421440104605)"
146081255,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Friday,04/25/2014,22:00,SOUTHERN,NONE,1100 Block of FOLSOM ST,-122.408361730588,37.7763818371681,"(37.7763818371681, -122.408361730588)"
146081261,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,04/25/2014,22:30,SOUTHERN,NONE,5TH ST / CLARA ST,-122.402379853055,37.7794578169764,"(37.7794578169764, -122.402379853055)"
146081277,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Friday,04/25/2014,19:00,SOUTHERN,NONE,1200 Block of HOWARD ST,-122.412124878566,37.775658598837,"(37.775658598837, -122.412124878566)"
146081283,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,04/25/2014,19:00,SOUTHERN,NONE,HARRISON ST / 4TH ST,-122.399617558782,37.7807906550067,"(37.7807906550067, -122.399617558782)"
146080439,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Friday,04/25/2014,00:01,TARAVAL,NONE,DELONG ST / SANTACRUZ AV,-122.465477645086,37.7094438708471,"(37.7094438708471, -122.465477645086)"
146081302,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Friday,04/25/2014,23:00,SOUTHERN,NONE,500 Block of HOWARD ST,-122.397120519291,37.7877290009619,"(37.7877290009619, -122.397120519291)"
140350058,MISSING PERSON,MISSING ADULT,Friday,04/25/2014,12:30,PARK,NONE,0 Block of SHRADER ST,-122.452868550073,37.7745110732972,"(37.7745110732972, -122.452868550073)"
140346035,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,04/25/2014,18:00,RICHMOND,NONE,LAKE ST / 27TH AV,-122.487285753235,37.7856469743674,"(37.7856469743674, -122.487285753235)"
140343990,VEHICLE THEFT,STOLEN TRUCK,Friday,04/25/2014,01:00,MISSION,NONE,2800 Block of MARKET ST,-122.439414507325,37.7612981606411,"(37.7612981606411, -122.439414507325)"
140341900,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Friday,04/25/2014,03:17,NORTHERN,PSYCHOPATHIC CASE,2100 Block of LOMBARD ST,-122.43711201063,37.7996730415119,"(37.7996730415119, -122.43711201063)"
140342958,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Friday,04/25/2014,12:35,NORTHERN,PSYCHOPATHIC CASE,GEARY BL / FILLMORE ST,-122.432914603494,37.7843533426568,"(37.7843533426568, -122.432914603494)"
146081192,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,04/25/2014,20:30,TARAVAL,NONE,0 Block of SANBENITO WY,-122.467142632032,37.7368571652327,"(37.7368571652327, -122.467142632032)"
140344750,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Friday,04/25/2014,22:24,BAYVIEW,PSYCHOPATHIC CASE,500 Block of SAN BRUNO AV,-122.40520222866,37.7622893266386,"(37.7622893266386, -122.40520222866)"
140342958,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Friday,04/25/2014,12:35,NORTHERN,PSYCHOPATHIC CASE,GEARY BL / FILLMORE ST,-122.432914603494,37.7843533426568,"(37.7843533426568, -122.432914603494)"
146081459,NON-CRIMINAL,LOST PROPERTY,Friday,04/25/2014,15:00,RICHMOND,NONE,21ST AV / GEARY BL,-122.480452050119,37.7802790505664,"(37.7802790505664, -122.480452050119)"
140346013,VEHICLE THEFT,STOLEN TRUCK,Friday,04/25/2014,23:00,INGLESIDE,NONE,200 Block of CAYUGA AV,-122.433059929577,37.7305836621163,"(37.7305836621163, -122.433059929577)"
146082582,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,04/25/2014,19:30,NORTHERN,NONE,1600 Block of CLAY ST,-122.420089673124,37.7925398371043,"(37.7925398371043, -122.420089673124)"
140342986,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,04/25/2014,13:50,BAYVIEW,"ARREST, CITED",PAUL AV / BAY SHORE BL,-122.400784574257,37.723616775737,"(37.723616775737, -122.400784574257)"
140344807,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,04/25/2014,22:59,SOUTHERN,"ARREST, CITED",800 Block of BRYANT ST,-122.403742962696,37.7752316978114,"(37.7752316978114, -122.403742962696)"
140344813,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,04/25/2014,22:59,INGLESIDE,"ARREST, CITED",SILVER AV / MADISON ST,-122.423742352457,37.7287599671815,"(37.7287599671815, -122.423742352457)"
140344841,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,04/25/2014,11:18,CENTRAL,"ARREST, CITED",BROADWAY ST / THE EMBARCADERONORTH ST,-122.397391852808,37.7990658806462,"(37.7990658806462, -122.397391852808)"
140344017,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Friday,04/25/2014,17:28,MISSION,NONE,2200 Block of MARKET ST,-122.432872244468,37.7644077798035,"(37.7644077798035, -122.432872244468)"
140348304,NON-CRIMINAL,LOST PROPERTY,Friday,04/25/2014,23:30,NORTHERN,NONE,1400 Block of POLK ST,-122.420584102033,37.7898360826521,"(37.7898360826521, -122.420584102033)"
140344948,ASSAULT,MAYHEM WITH A DEADLY WEAPON,Friday,04/25/2014,23:55,TENDERLOIN,"ARREST, BOOKED",200 Block of POWELL ST,-122.408084995445,37.7864183874142,"(37.7864183874142, -122.408084995445)"
140344051,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Friday,04/25/2014,18:25,CENTRAL,NONE,800 Block of GEARY ST,-122.41661365356,37.7863220916051,"(37.7863220916051, -122.41661365356)"
146082902,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,04/25/2014,23:00,PARK,NONE,0 Block of URANUS TR,-122.445290756292,37.7615861603663,"(37.7615861603663, -122.445290756292)"
140344904,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,04/25/2014,23:35,CENTRAL,"ARREST, CITED",700 Block of VALLEJO ST,-122.409635572516,37.7985044619976,"(37.7985044619976, -122.409635572516)"
140344073,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Friday,04/25/2014,12:15,RICHMOND,NONE,GEARY BL / 4TH AV,-122.462141270182,37.7811098899332,"(37.7811098899332, -122.462141270182)"
140343122,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Friday,04/25/2014,13:33,PARK,"ARREST, BOOKED",MASONIC AV / GEARY BL,-122.448043124454,37.7823710354886,"(37.7823710354886, -122.448043124454)"
140344108,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Friday,04/25/2014,18:24,INGLESIDE,NONE,4400 Block of MISSION ST,-122.433375689966,37.7267801806396,"(37.7267801806396, -122.433375689966)"
140343122,ASSAULT,INFLICT INJURY ON COHABITEE,Friday,04/25/2014,13:33,PARK,"ARREST, BOOKED",MASONIC AV / GEARY BL,-122.448043124454,37.7823710354886,"(37.7823710354886, -122.448043124454)"
140343122,WARRANTS,WARRANT ARREST,Friday,04/25/2014,13:33,PARK,"ARREST, BOOKED",MASONIC AV / GEARY BL,-122.448043124454,37.7823710354886,"(37.7823710354886, -122.448043124454)"
140342629,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Friday,04/25/2014,10:00,SOUTHERN,NONE,300 Block of BERRY ST,-122.39677209128,37.773041106256,"(37.773041106256, -122.39677209128)"
140342635,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,04/25/2014,10:00,SOUTHERN,NONE,300 Block of BERRY ST,-122.39677209128,37.773041106256,"(37.773041106256, -122.39677209128)"
140342685,WARRANTS,ENROUTE TO PAROLE OFFICER,Friday,04/25/2014,11:36,TENDERLOIN,"ARREST, BOOKED",100 Block of EDDY ST,-122.410046293589,37.7842211207161,"(37.7842211207161, -122.410046293589)"
140344932,BURGLARY,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",Friday,04/25/2014,23:00,MISSION,NONE,1100 Block of TREAT AV,-122.412814627225,37.7511533022753,"(37.7511533022753, -122.412814627225)"
146081669,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,04/25/2014,13:15,SOUTHERN,NONE,100 Block of HARRISON ST,-122.389915476996,37.7885029248497,"(37.7885029248497, -122.389915476996)"
140343229,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Friday,04/25/2014,14:10,INGLESIDE,NONE,3300 Block of MISSION ST,-122.421607115588,37.7430114795183,"(37.7430114795183, -122.421607115588)"
140344998,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,04/25/2014,01:45,TARAVAL,NONE,SANDIEGO AV / DELONG ST,-122.466594666405,37.7086670599229,"(37.7086670599229, -122.466594666405)"
140342845,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Friday,04/25/2014,12:00,NORTHERN,NONE,0 Block of LARKIN ST,-122.416397252028,37.7780828988943,"(37.7780828988943, -122.416397252028)"
140344120,NON-CRIMINAL,LOST PROPERTY,Friday,04/25/2014,14:00,MISSION,NONE,800 Block of VALENCIA ST,-122.421467131074,37.7600882797479,"(37.7600882797479, -122.421467131074)"
140345037,ASSAULT,BATTERY,Friday,04/25/2014,23:30,TARAVAL,"ARREST, BOOKED",400 Block of SERRANO DR,-122.481515092646,37.7190243811433,"(37.7190243811433, -122.481515092646)"
140343257,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Friday,04/25/2014,14:30,SOUTHERN,NONE,1300 Block of HOWARD ST,-122.41421770015,37.7742105914044,"(37.7742105914044, -122.41421770015)"
140343075,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,04/25/2014,10:30,BAYVIEW,NONE,1600 Block of 19TH ST,-122.398581228205,37.7610595780741,"(37.7610595780741, -122.398581228205)"
140343075,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Friday,04/25/2014,10:30,BAYVIEW,NONE,1600 Block of 19TH ST,-122.398581228205,37.7610595780741,"(37.7610595780741, -122.398581228205)"
146081722,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Friday,04/25/2014,20:30,SOUTHERN,NONE,0 Block of DIVISION ST,-122.402281835697,37.7698391564408,"(37.7698391564408, -122.402281835697)"
140343360,NON-CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN",Friday,04/25/2014,15:25,TENDERLOIN,NONE,500 Block of ELLIS ST,-122.414854585517,37.7845703697973,"(37.7845703697973, -122.414854585517)"
140343310,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Friday,04/25/2014,14:23,SOUTHERN,"ARREST, BOOKED",0 Block of 6TH ST,-122.40920803963,37.7813196885006,"(37.7813196885006, -122.40920803963)"
140343423,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Friday,04/25/2014,15:26,TENDERLOIN,PSYCHOPATHIC CASE,400 Block of ELLIS ST,-122.414120720351,37.7847309626991,"(37.7847309626991, -122.414120720351)"
140345037,DRUG/NARCOTIC,POSSESSION OF CONTROLLED SUBSTANCE,Friday,04/25/2014,23:30,TARAVAL,"ARREST, BOOKED",400 Block of SERRANO DR,-122.481515092646,37.7190243811433,"(37.7190243811433, -122.481515092646)"
140345037,OTHER OFFENSES,INJURY TO TELEGRAPH/TELEPHONE LINES,Friday,04/25/2014,23:30,TARAVAL,"ARREST, BOOKED",400 Block of SERRANO DR,-122.481515092646,37.7190243811433,"(37.7190243811433, -122.481515092646)"
